imdb_id,title,rating,directors,writers,actors,budget,gross,financial score,score
tt0119709,Most Wanted,5.4,['David Hogan'],['Keenen Ivory Wayans'],"['Keenen Ivory Wayans', 'Robert Kotecki', 'Rick Cramer', 'Kenn Whitaker', 'Wolfgang Bodison', 'Jon Voight', 'Eddie Velez', 'Michael Marich', 'Simon Baker', 'Jill Hennessy', 'Donna Cherry', 'Robert Culp', 'Eric Roberts', 'Paul Sorvino', 'John Diehl']","$25,000,000 ","$6,320,276 ",4.88 ,5.14 
tt0094919,Critters 2,4.8,['Mick Garris'],"['David Twohy', 'Mick Garris']","['Terrence Mann', 'Don Keith Opper', 'Cynthia Garris', 'Scott Grimes', 'Al Stevenson', 'Tom Hodges', 'Douglas Rowe', 'Liane Curtis', 'Lindsay Parker', 'Herta Ware', 'Sam Anderson', 'Lin Shaye', 'Barry Corbin', 'Eddie Deezen', 'Frank Birney']","$4,500,000 ","$3,813,293 ",5.48 ,5.14 
tt0094078,Surrender,5.2,['Jerry Belson'],['Jerry Belson'],"['Sally Field', 'Michael Caine', 'Steve Guttenberg', 'Peter Boyle', 'Jackie Cooper', 'Julie Kavner', 'Louise Lasser', 'Iman', 'Michael A. Andrews', 'Jerry Lazarus', 'Tony Borgia', 'Frank Dicopoulos', 'Charles Noland', 'Dominic Messina', 'Paddi Edwards']","$15,000,000 ","$5,711,976 ",5.08 ,5.14 
tt0775488,Illegal Tender,5.2,['Franc. Reyes'],['Franc. Reyes'],"['Michael Philip Del Rio', 'Samuel Molina', 'Rick Sepulveda', 'Manny Perez', 'D.C. Benny', 'Mercedes Mercado', 'Carmen Perez', 'Zulay Henao', 'Jessica Pimentel', 'Angelic Zambrana', 'Julie Carmen', 'Ronald Escobar', 'Gary Perez', 'Rick Gonzalez', 'Dania Ramirez']","$8,000,000 ","$3,054,430 ",5.08 ,5.14 
tt0419706,Doom,5.1,['Andrzej Bartkowiak'],"['Dave Callaham', 'Wesley Strick', 'and 1 more credit']","['Karl Urban', 'Deobia Oparei', 'Rosamund Pike', 'Razaaq Adoti', 'Richard Brake', 'Al Weaver', 'Dexter Fletcher', 'Brian Steele', 'Ben Daniels', 'Dwayne Johnson', 'Yao Chin', 'Robert Russell', 'Daniel York', 'Ian Hughes', 'Sara Houghton']","$60,000,000 ","$28,031,250 ",5.18 ,5.14 
tt0758730,AVPR: Aliens vs Predator - Requiem,4.7,"['Colin Strause', 'Greg Strause']","['Shane Salerno', ""Dan O'Bannon""]","['Steven Pasquale', 'Reiko Aylesworth', 'John Ortiz', 'Johnny Lewis', 'Ariel Gade', 'Kristen Hager', 'Sam Trammell', 'Robert Joy', 'David Paetkau', 'Tom Woodruff Jr.', 'Ian Whyte', 'Chelah Horsdal', 'Meshach Peters', 'Matt Ward', 'Michal Suchnek']","$40,000,000 ","$41,797,066 ",5.59 ,5.14 
tt0116168,Eddie,4.7,['Steve Rash'],"['Steve Zacharias', 'Jeff Buhai']","['Whoopi Goldberg', 'Frank Langella', 'Dennis Farina', 'Richard Jenkins', 'Lisa Ann Walter', 'John Benjamin Hickey', 'Troy Byer Bailey', 'John Salley', 'Rick Fox', 'Malik Sealy', 'Mark Jackson', 'Dwayne Schintzius', 'Greg Ostertag', 'Vernel Singleton', 'Marv Albert']","$30,000,000 ","$31,356,117 ",5.59 ,5.14 
tt0240462,Dr. Dolittle 2,4.5,['Steve Carr'],"['Hugh Lofting', 'Larry Levin']","['Eddie Murphy', 'Kristen Wilson', 'Raven-Symon', 'Kyla Pratt', ""Lil' Zane"", 'Denise Dowse', 'James Avery', 'Elayn J. Taylor', 'Andy Richter', 'Kevin Pollak', 'Victor Raider-Wexler', 'Jeffrey Jones', 'Mark Griffin', 'Ken Hudson Campbell', 'Anne Stedman']","$72,000,000 ","$112,950,721 ",5.79 ,5.14 
tt0085891,The Man Who Loved Women,5,['Blake Edwards'],"['Blake Edwards', 'Milton Wexler']","['Burt Reynolds', 'Julie Andrews', 'Kim Basinger', 'Marilu Henner', 'Cynthia Sikes', 'Jennifer Edwards', 'Sela Ward', 'Ellen Bauer', 'Denise Crosby', 'Tracy Vaccaro', 'Barry Corbin', 'Ben Powers', 'Shelly Manne', 'Don Menza', 'Jimmy Rowles']","$19,000,000 ","$10,964,231 ",5.29 ,5.15 
tt0097388,Friday the 13th Part VIII: Jason Takes Manhattan,4.2,['Rob Hedden'],"['Rob Hedden', 'Victor Miller']","['Todd Caldecott', 'Tiffany Paulsen', 'Tim Mirkovich', 'Kane Hodder', 'Jensen Daggett', 'Barbara Bingham', 'Alex Diakun', 'Peter Mark Richman', 'Ace', 'Warren Munson', 'Fred Henderson', 'Scott Reeves', 'Gordon Currie', 'Saffron Henderson', 'Martin Cummins']","$5,000,000 ","$14,335,525 ",6.09 ,5.15 
tt0119086,Excess Baggage,4.9,['Marco Brambilla'],"['Max D. Adams', 'Max D. Adams']","['Alicia Silverstone', 'Benicio Del Toro', 'Christopher Walken', 'Jack Thompson', 'Harry Connick Jr.', 'Nicholas Turturro', 'Michael Bowen', 'Robert Wisden', 'Leland Orser', 'Sally Kirkland', 'Hiro Kanagawa', 'Brendan Beiser', 'Demetri Goritsas', 'Jorge Vargas', 'Danielle Monet']","$20,000,000 ","$14,327,206 ",5.40 ,5.15 
tt0199626,In the Cut,5.2,['Jane Campion'],"['Jane Campion', 'Susanna Moore']","['Jennifer Jason Leigh', 'Meg Ryan', 'Micheal Nuccio', 'Allison Nega', 'Dominick Aries', 'Susan Gardner', 'Sharrieff Pugh', 'Nick Damici', 'Heather Litteer', 'Daniel T. Booth', 'Yaani King', 'Frank Harts', 'Sebastian Sozzi', 'Zach Wegner', 'Mark Ruffalo']","$12,000,000 ","$4,717,455 ",5.10 ,5.15 
tt0113463,Jefferson in Paris,5.6,['James Ivory'],['Ruth Prawer Jhabvala'],"['Nick Nolte', 'Gwyneth Paltrow', 'Estelle Eonnet', 'Thandie Newton', 'Seth Gilliam', 'Todd Boyce', 'Nigel Whitmey', 'Nicolas Silberg', 'Catherine Samie', 'Lionel Robert', 'Stanislas Carr de Malberg', 'Jean Rupert', 'Yvette Petit', 'Paolo Mantini', 'Frdric van den Driessche']","$14,000,000 ","$2,474,000 ",4.70 ,5.15 
tt0385307,Miss Congeniality 2: Armed and Fabulous,4.7,['John Pasquin'],"['Marc Lawrence', 'Katie Ford']","['Sandra Bullock', 'Regina King', 'Enrique Murciano', 'William Shatner', 'Ernie Hudson', 'Heather Burns', 'Diedrich Bader', 'Treat Williams', 'Abraham Benrubi', 'Nick Offerman', 'Eileen Brennan', 'Elisabeth Rhm', 'Leslie Grossman', 'Lusia Strus', 'Molly Gottlieb']","$45,000,000 ","$48,478,006 ",5.60 ,5.15 
tt1045778,Year One,4.9,['Harold Ramis'],"['Harold Ramis', 'Gene Stupnitsky']","['Jack Black', 'Michael Cera', 'Oliver Platt', 'David Cross', 'Christopher Mintz-Plasse', 'Vinnie Jones', 'Hank Azaria', 'Juno Temple', 'Olivia Wilde', 'June Diane Raphael', 'Xander Berkeley', 'Gia Carides', 'Horatio Sanz', 'David Pasquesi', 'Matthew Willig']","$60,000,000 ","$43,337,279 ",5.40 ,5.15 
tt1186830,Agora,7.1,['Alejandro Amenbar'],"['Alejandro Amenbar', 'Mateo Gil']","['Rachel Weisz', 'Max Minghella', 'Oscar Isaac', 'Ashraf Barhom', 'Michael Lonsdale', 'Rupert Evans', 'Homayoun Ershadi', 'Sami Samir', 'Richard Durden', 'Omar Mostafa', 'Manuel Cauchi', 'Oshri Cohen', 'Charles Thake', 'Harry Borg', ""Yousef 'Joe' Sweid""]","$70,000,000 ","$617,840 ",3.20 ,5.15 
tt0400497,Herbie Fully Loaded,4.6,['Angela Robinson'],"['Thomas Lennon', 'Robert Ben Garant']","['Lindsay Lohan', 'Michael Keaton', 'Matt Dillon', 'Breckin Meyer', 'Justin Long', 'Cheryl Hines', 'Jimmi Simpson', 'Jill Ritchie', 'Thomas Lennon', 'Jeremy Roberts', 'E.E. Bell', 'Peter Pasco', 'Mario Larraza', 'Patrick Cranshaw', 'Scoot McNairy']","$50,000,000 ","$66,002,004 ",5.70 ,5.15 
tt0093737,The Pick-up Artist,4.8,['James Toback'],['James Toback'],"['Molly Ringwald', 'Robert Downey Jr.', 'Dennis Hopper', 'Danny Aiello', 'Mildred Dunnock', 'Harvey Keitel', 'Brian Hamill', 'Tamara Bruno', 'Vanessa Williams', 'Angie Kempf', 'Polly Draper', 'Fred Koehler', 'Robert Towne', 'Victoria Jackson', 'Lorraine Bracco']","$15,000,000 ","$13,290,368 ",5.50 ,5.15 
tt0138946,The Yards,6.3,['James Gray'],"['James Gray', 'Matt Reeves']","['Mark Wahlberg', 'Joaquin Phoenix', 'Charlize Theron', 'James Caan', 'Ellen Burstyn', 'Faye Dunaway', 'Steve Lawrence', 'Andy Davoli', 'Tony Musante', 'Victor Argo', 'Tomas Milian', 'Robert Montano', 'Victor Arnold', 'Chad Aaron', 'Louis Guss']","$20,000,000 ","$882,710 ",4.01 ,5.15 
tt0329717,Hollywood Homicide,5.2,['Ron Shelton'],"['Robert Souza', 'Ron Shelton']","['Harrison Ford', 'Josh Hartnett', 'Lena Olin', 'Bruce Greenwood', 'Isaiah Washington', 'Lolita Davidovich', 'Keith David', 'Master P', 'Gladys Knight', 'Lou Diamond Phillips', 'Meredith Scott Lynn', 'Tom Todoroff', 'James MacDonald', 'Kurupt', 'Andr Benjamin']","$75,000,000 ","$30,013,346 ",5.11 ,5.15 
tt0096409,Walker,6.3,['Alex Cox'],['Rudy Wurlitzer'],"['Ed Harris', 'Richard Masur', 'Rene Auberjonois', 'Keith Szarabajka', 'Sy Richardson', 'Xander Berkeley', 'John Diehl', 'Peter Boyle', 'Marlee Matlin', 'Alfonso Arau', 'Pedro Armendriz Jr.', 'Roberto Lpez Espinoza', 'Gerrit Graham', ""William O'Leary"", 'Blanca Guerra']","$5,800,000 ","$257,043 ",4.01 ,5.15 
tt0205271,Dr T and the Women,4.7,['Robert Altman'],['Anne Rapp'],"['Richard Gere', 'Helen Hunt', 'Farrah Fawcett', 'Laura Dern', 'Shelley Long', 'Tara Reid', 'Kate Hudson', 'Liv Tyler', 'Robert Hays', 'Matt Malloy', 'Andy Richter', 'Lee Grant', 'Janine Turner', 'Holly Pelham', 'Jeanne Evans']","$12,000,000 ","$13,113,041 ",5.61 ,5.15 
tt0145893,Simply Irresistible,4.9,['Mark Tarlov'],['Judith Roberts'],"['Sarah Michelle Gellar', 'Sean Patrick Flanery', 'Patricia Clarkson', 'Dylan Baker', 'Lawrence Gilliard Jr.', 'Christopher Durang', 'Betty Buckley', 'Olek Krupa', 'Amanda Peet', 'Alex Draper', 'Drew Nieporent', 'Anthony Ruivivar', 'Andrew McFarlane', 'Steven Skybell', 'Phyllis Somerville']","$6,000,000 ","$4,394,936 ",5.41 ,5.15 
tt0111400,Terminal Velocity,5.3,['Deran Sarafian'],['David Twohy'],"['Charlie Sheen', 'Nastassja Kinski', 'James Gandolfini', 'Christopher McDonald', 'Gary Bullock', 'Hans Howes', 'Melvin Van Peebles', 'Suli McCullough', 'Cathryn de Prume', 'Richard Sarafian Jr.', 'Lori Lynn Dickerson', 'Terry Finn', 'Martha Vazquez', 'Tim Kelleher', 'Brooke Langton']","$50,000,000 ","$16,478,900 ",5.01 ,5.16 
tt0185431,Little Nicky,5.1,['Steven Brill'],"['Tim Herlihy', 'Adam Sandler', 'and 1 more credit']","['Adam Sandler', 'Patricia Arquette', 'Harvey Keitel', 'Rhys Ifans', ""Tommy 'Tiny' Lister"", 'Rodney Dangerfield', 'Allen Covert', 'Peter Dante', 'Jonathan Loughran', 'Robert Smigel', 'Reese Witherspoon', 'Dana Carvey', 'Jon Lovitz', 'Kevin Nealon', 'Michael McKean']","$80,000,000 ","$39,442,871 ",5.21 ,5.16 
tt0091276,Invaders from Mars,5.2,['Tobe Hooper'],"['Richard Blake', 'Don Jakoby', 'and 1 more credit']","['Karen Black', 'Hunter Carson', 'Timothy Bottoms', 'Laraine Newman', 'James Karen', 'Bud Cort', 'Louise Fletcher', 'Eric Pierpoint', 'Christopher Allport', 'Donald Hotton', 'Kenneth Kimmins', 'Charlie Dell', 'Jimmy Hunt', 'William Bassett', 'Virginya Keehne']","$12,000,000 ","$4,884,663 ",5.12 ,5.16 
tt0109190,Baby's Day Out,5.3,['Patrick Read Johnson'],['John Hughes'],"['Joe Mantegna', 'Lara Flynn Boyle', 'Joe Pantoliano', 'Brian Haley', 'Cynthia Nixon', 'Fred Dalton Thompson', 'John Neville', 'Matthew Glave', 'Adam Robert Worton', 'Jacob Joseph Worton', 'Brigid Duffy', 'Guy Hadley', 'Eddie Bracken', 'Kenneth L. Jordahl', 'Raymond Henders']","$50,000,000 ","$16,671,505 ",5.02 ,5.16 
tt0327247,The Whole Ten Yards,5.2,['Howard Deutch'],"['Mitchell Kapner', 'Mitchell Kapner', 'and 1 more credit']","['Bruce Willis', 'Matthew Perry', 'Amanda Peet', 'Kevin Pollak', 'Natasha Henstridge', 'Frank Collison', 'Johnny Messner', 'Silas Weir Mitchell', 'Tasha Smith', 'Elisa Gallay', 'Tallulah Belle Willis', 'Johnny Williams', 'George Zapata', 'Carlos Zapata', 'McNally Sagal']","$40,000,000 ","$16,323,969 ",5.12 ,5.16 
tt0103007,The Super,5.1,['Rod Daniel'],['Sam Simon'],"['Joe Pesci', 'Vincent Gardenia', 'Madolyn Smith Osborne', 'Rubn Blades', 'Stacey Travis', 'Carole Shelley', 'Kenn Michael', 'Paul Benjamin', 'Beatrice Winde', 'Bhubeshi Bodibe', 'Abdoulaye NGom', 'Carol Jean Lewis', 'Anthony Heald', 'Daniel Baltzman', 'Jack Hallett']","$22,000,000 ","$11,000,863 ",5.22 ,5.16 
tt0280720,The Guru,5.4,['Daisy von Scherler Mayer'],['Tracey Jackson'],"['Jimi Mistry', 'Heather Graham', 'Marisa Tomei', 'Michael McKean', 'Dash Mihok', 'Emil Marwa', 'Christine Baranski', 'Ronald Guttman', 'Malachy McCourt', 'Ajay Naidu', 'Anita Gillette', 'Pat McNamara', 'Dwight Ewell', 'Parul Shah', 'Omar Rahim']","$11,000,000 ","$3,034,181 ",4.92 ,5.16 
tt0113820,Mighty Morphin Power Rangers: The Movie,4.3,['Bryan Spicer'],"['John Kamps', 'Arne Olsen', 'and 1 more credit']","['Karan Ashley', 'Johnny Yong Bosch', 'Steve Cardenas', 'Jason David Frank', 'Amy Jo Johnson', 'David Yost', 'Paul Schrier', 'Jason Narvy', 'Paul Freeman', 'Gabrielle Fitzpatrick', 'Nicholas Bell', 'Peta-Maree Rixon', 'Jean Paul Bell', 'Kerry Casey', 'Mark Ginther']","$15,000,000 ","$37,765,144 ",6.03 ,5.16 
tt0367188,Modigliani,6.9,['Mick Davis'],['Mick Davis'],"['Andy Garcia', 'Elsa Zylberstein', 'Omid Djalili', 'Hippolyte Girardot', 'Eva Herzigova', 'Udo Kier', 'Susie Amy', 'Peter Capaldi', 'Louis Hilyer', 'Stevan Rimkus', 'Dan Astileanu', 'George Ivascu', 'Michelle Newell', 'Frederico Ambrosino', 'Miriam Margolyes']","$14,000,000 ","$195,378 ",3.43 ,5.17 
tt0110097,I'll Do Anything,5.5,['James L. Brooks'],['James L. Brooks'],"['Nick Nolte', 'Whittni Wright', 'Albert Brooks', 'Julie Kavner', 'Joely Richardson', 'Tracey Ullman', 'Jeb Brown', 'Joely Fisher', 'Vicki Lewis', 'Anne Heche', 'Ian McKellen', 'Joel Thurm', 'Angela Alvarado', 'Dominik Lukas-Espeleta', 'Justina Hardesty']","$44,000,000 ","$10,209,111 ",4.84 ,5.17 
tt0368975,Sleepover,4.8,['Joe Nussbaum'],['Elisa Bell'],"['Alexa Vega', 'Mika Boorem', 'Jane Lynch', 'Sam Huntington', 'Sara Paxton', 'Brie Larson', 'Scout Taylor-Compton', 'Douglas Smith', 'Katija Pevec', 'Steve Carell', 'Jeff Garlin', 'Kallie Flynn Childress', 'Eileen April Boylan', 'Evan Peters', 'Hunter Parrish']","$10,000,000 ","$9,436,390 ",5.54 ,5.17 
tt0100507,Rocky V,4.8,['John G. Avildsen'],['Sylvester Stallone'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Sage Stallone', 'Burgess Meredith', 'Tommy Morrison', 'Richard Gant', 'Tony Burton', 'Jimmy Gambina', 'Delia Sheppard', 'Mike Girard Sheehan', 'Michael Anthony Williams', 'Kevin Connolly', 'Elisebeth Peters', 'Hayes Swope']","$42,000,000 ","$40,123,474 ",5.54 ,5.17 
tt0105128,Pet Sematary II,4.4,['Mary Lambert'],['Richard Outten'],"['Edward Furlong', 'Anthony Edwards', 'Clancy Brown', 'Jared Rushton', 'Darlanne Fluegel', 'Jason McGuire', 'Sarah Trigger', 'Lisa Waltz', 'Jim Peck', 'Len Hunt', 'Reid Binion', 'David Ratajczak', 'Lucius Houghton', 'Wilbur Fitzgerald', 'Elizabeth Ziegler']","$8,000,000 ","$17,092,453 ",5.94 ,5.17 
tt1564585,Skyline,4.4,"['Colin Strause', 'Greg Strause']","['Joshua Cordes', ""Liam O'Donnell""]","['Eric Balfour', 'Scottie Thompson', 'Brittany Daniel', 'Crystal Reed', 'Neil Hopkins', 'David Zayas', 'Donald Faison', 'Robin Gammell', 'Tanya Newbould', 'J. Paul Boehmer', 'Phet Mahathongdy', 'Byron McIntyre', 'Jackie Marin', 'Tony Black', 'Eliza Till']","$10,000,000 ","$21,371,425 ",5.94 ,5.17 
tt0236348,Josie and the Pussycats,5,"['Harry Elfont', 'Deborah Kaplan']","['Deborah Kaplan', 'Harry Elfont']","['Rachael Leigh Cook', 'Rosario Dawson', 'Tara Reid', 'Gabriel Mann', 'Paulo Costanzo', 'Missi Pyle', 'Alan Cumming', 'Parker Posey', 'Tom Butler', 'Carson Daly', 'Aries Spears', 'Alexander Martin', 'Faedragh Carpenter', 'Justin Chatwin', 'Marites Pineda']","$22,000,000 ","$14,252,830 ",5.35 ,5.17 
tt0254199,CQ,6.2,['Roman Coppola'],['Roman Coppola'],"['Jeremy Davies', 'Angela Lindvall', 'lodie Bouchez', 'Grard Depardieu', 'Giancarlo Giannini', 'Massimo Ghini', 'Jason Schwartzman', 'Billy Zane', 'John Phillip Law', 'Silvio Muccino', 'Dean Stockwell', 'Natalia Vodianova', 'Bernard Verley', 'L.M. Kit Carson', 'Chris Bearne']","$7,000,000 ","$411,034 ",4.15 ,5.17 
tt0780567,Imagine That,5.4,['Karey Kirkpatrick'],"['Ed Solomon', 'Chris Matheson']","['Eddie Murphy', 'Thomas Haden Church', 'Yara Shahidi', 'Ronny Cox', 'Stephen Rannazzisi', 'Nicole Ari Parker', 'DeRay Davis', 'Vanessa Williams', 'Martin Sheen', 'Lauren Weedman', 'Timm Sharp', 'Daniel Polo', 'Stephen Root', 'Richard Schiff', 'Marin Hinkle']","$55,000,000 ","$16,088,610 ",4.95 ,5.18 
tt0365929,Whiteout,5.4,['Dominic Sena'],"['Jon Hoeber', 'Erich Hoeber']","['Kate Beckinsale', 'Gabriel Macht', 'Tom Skerritt', 'Columbus Short', ""Alex O'Loughlin"", 'Shawn Doyle', 'Joel S. Keller', 'Jesse Todd', 'Arthur Holden', 'Erin Hickock', 'Bashar Rahal', 'Julian Cain', 'Dennis Keiffer', 'Andrei Runtso', 'Roman Varshavsky']","$35,000,000 ","$10,275,638 ",4.95 ,5.18 
tt0114928,White Man's Burden,5.1,['Desmond Nakano'],['Desmond Nakano'],"['John Travolta', 'Harry Belafonte', 'Kelly Lynch', 'Margaret Avery', 'Tom Bower', 'Andrew Lawrence', 'Bumper Robinson', 'Tom Wright', 'Sheryl Lee Ralph', 'Judith Drake', 'Robert Gossett', 'Wesley Thompson', 'Tom Nolan', 'Willie C. Carpenter', 'Michael Beach']","$7,000,000 ","$3,760,515 ",5.25 ,5.18 
tt0116269,Faithful,5.7,['Paul Mazursky'],"['Chazz Palminteri', 'Chazz Palminteri']","['Cher', 'Chazz Palminteri', ""Ryan O'Neal"", 'Paul Mazursky', 'Amber Smith', 'Elisa Leonetti', 'Mark Nassar', 'Stephen Spinella', 'Jeffrey Wright', 'David Marino', 'Steven Randazzo', 'Olinda Turturro', 'Max Norat', 'Allison Janney', ""Chris O'Neill""]","$13,000,000 ","$2,104,000 ",4.66 ,5.18 
tt1586752,Machine Gun Preacher,6.8,['Marc Forster'],['Jason Keller'],"['Gerard Butler', 'Michelle Monaghan', 'Kathy Baker', 'Michael Shannon', 'Ryann Campos', 'Madeline Carroll', 'Souleymane Sy Savane', 'Grant R. Krause', 'Reavis Graham', 'Peter Carey', 'Barbara Coven', 'Misty Mills', 'Nicole Michele Sobchack', 'Sidi Henderson', 'Mike Litaker']","$30,000,000 ","$538,690 ",3.56 ,5.18 
tt0116508,Heaven's Prisoners,5.6,['Phil Joanou'],"['James Lee Burke', 'Harley Peyton', 'and 1 more credit']","['Alec Baldwin', 'Kelly Lynch', 'Mary Stuart Masterson', 'Eric Roberts', 'Teri Hatcher', 'Vondie Curtis-Hall', 'Badja Djola', 'Samantha Lagpacan', 'Joe Viterelli', 'Tuck Milligan', 'Hawthorne James', 'Don Stark', 'Carl A. McGee', 'Paul Guilfoyle', 'Christopher Kriesa']","$25,000,000 ","$5,005,000 ",4.76 ,5.18 
tt0102070,Hudson Hawk,5.5,['Michael Lehmann'],"['Bruce Willis', 'Robert Kraft']","['Bruce Willis', 'Danny Aiello', 'Andie MacDowell', 'James Coburn', 'Richard E. Grant', 'Sandra Bernhard', 'Donald Burton', 'Don Harvey', 'David Caruso', 'Andrew Bryniarski', 'Lorraine Toussaint', 'Burtt Harris', 'Frank Stallone', 'Carmine Zozzora', 'Stefano Molinari']","$70,000,000 ","$17,218,080 ",4.86 ,5.18 
tt0981072,The Lucky Ones,7,['Neil Burger'],"['Neil Burger', 'Dirk Wittenborn']","['Rachel McAdams', 'Tim Robbins', 'Michael Pea', 'Molly Hagan', 'Mark L. Young', 'Howard Platt', 'Arden Myrin', 'Coby Goss', 'John Heard', 'Jennifer Joan Taylor', 'Katherine LaNasa', 'Leo Ford', 'Susan Yeagley', 'Emily Swallow', 'John Diehl']","$15,000,000 ","$183,088 ",3.36 ,5.18 
tt0119558,Lolita,6.8,['Adrian Lyne'],"['Vladimir Nabokov', 'Stephen Schiff']","['Jeremy Irons', 'Melanie Griffith', 'Frank Langella', 'Dominique Swain', 'Suzanne Shepherd', 'Keith Reddin', 'Erin J. Dean', 'Joan Glover', 'Pat Pierre Perkins', 'Ed Grady', 'Michael Goodwin', 'Angela Paton', 'Ben Silverstone', 'Emma Griffiths Malin', 'Ronald Pickup']","$58,000,000 ","$1,060,056 ",3.57 ,5.18 
tt0199753,Red Planet,5.5,['Antony Hoffman'],"['Chuck Pfarrer', 'Chuck Pfarrer', 'and 1 more credit']","['Val Kilmer', 'Carrie-Anne Moss', 'Tom Sizemore', 'Benjamin Bratt', 'Simon Baker', 'Terence Stamp', 'Jessica Morton', 'Caroline Bossi', 'Bob Neill']","$70,000,000 ","$17,480,890 ",4.87 ,5.19 
tt0361925,Welcome to Mooseport,5.1,['Donald Petrie'],"['Doug Richardson', 'Tom Schulman']","['Gene Hackman', 'Ray Romano', 'Marcia Gay Harden', 'Maura Tierney', 'Christine Baranski', 'Fred Savage', 'Rip Torn', 'June Squibb', 'Wayne Robson', 'John Rothman', 'Karl Pruner', 'David Macniven', 'Jackie Richardson', 'Paul Bates', 'Reagan Pasternak']","$26,000,000 ","$14,469,428 ",5.27 ,5.19 
tt0116320,Fled,5,['Kevin Hooks'],['Preston A. Whitmore II'],"['Laurence Fishburne', 'Stephen Baldwin', 'Will Patton', 'Robert John Burke', 'Robert Hooks', 'Victor Rivers', 'David Dukes', 'Ken Jenkins', 'Michael Nader', 'Brittney Powell', 'Salma Hayek', 'Steve Carlisle', 'Brett Rice', 'J. Don Ferguson', 'Kathy Payne']","$25,000,000 ","$17,095,268 ",5.38 ,5.19 
tt0101701,Delirious,5.4,['Tom Mankiewicz'],"['Lawrence J. Cohen', 'Fred Freeman']","['John Candy', 'Mariel Hemingway', 'Emma Samms', 'Raymond Burr', 'Dylan Baker', 'Charles Rocket', 'David Rasche', 'Andrea Thompson', 'Zach Grenier', 'Jerry Orbach', 'Rene Taylor', 'Milt Oberman', 'Mark Boone Junior', 'Tony Steedman', 'John Michael Bolger']","$18,000,000 ","$5,546,827 ",4.98 ,5.19 
tt0290212,Full Frontal,4.7,['Steven Soderbergh'],['Coleman Hough'],"['David Duchovny', 'Nicky Katt', 'Catherine Keener', 'Mary McCormack', 'David Hyde Pierce', 'Julia Roberts', 'Blair Underwood', 'Enrico Colantoni', 'Erika Alexander', 'Tracy Vilar', 'Brandon Keener', 'Jeff Garlin', 'David Alan Basche', 'Terence Stamp', 'Nancy Lenehan']","$2,000,000 ","$2,506,446 ",5.68 ,5.19 
tt0120710,In Dreams,5.3,['Neil Jordan'],"['Bari Wood', 'Bruce Robinson', 'and 1 more credit']","['Annette Bening', 'Katie Sagona', 'Aidan Quinn', 'Robert Downey Jr.', 'Paul Guilfoyle', 'Kathleen Langlois', 'Jennifer Berry', 'Emma J. Brown', 'Jennifer Dragon', 'Samantha Kelly', 'Jennifer Caine Natenshon', 'Bethany M. Paquin', 'Erica Sullivan', 'Amelia Claire Novotny', 'Kristin Sroka']","$30,000,000 ","$11,347,909 ",5.08 ,5.19 
tt0427968,Trust the Man,5.7,['Bart Freundlich'],['Bart Freundlich'],"['David Duchovny', 'Julianne Moore', 'Sascha Gillen', 'Brianna Gillen', 'Liam Broggy', 'Scott Sowers', 'Billy Crudup', 'Maggie Gyllenhaal', 'Garry Shandling', 'Sarah Knowlton', 'Brian Tarantina', 'Justin Bartha', 'David Greenspan', 'Dagmara Dominczyk', 'Caroline Schlobohm']","$9,000,000 ","$1,530,535 ",4.68 ,5.19 
tt0095687,My Stepmother Is an Alien,5,['Richard Benjamin'],"['Jerico', 'Herschel Weingrod']","['Dan Aykroyd', 'Kim Basinger', 'Jon Lovitz', 'Alyson Hannigan', 'Joseph Maher', 'Seth Green', 'Ann Prentiss', 'Wesley Mann', 'Tony Jay', 'Peter Bromilow', 'Nina Henderson', 'Harry Shearer', 'Adrian Sparks', 'Juliette Lewis', 'Tanya Fenmore']","$20,000,000 ","$13,854,000 ",5.38 ,5.19 
tt0120596,The Bachelor,4.8,['Gary Sinyor'],"['Roi Cooper Megrue', 'Jean C. Havez']","[""Chris O'Donnell"", 'Rene Zellweger', 'Artie Lange', 'Edward Asner', 'Hal Holbrook', 'James Cromwell', 'Marley Shelton', 'Peter Ustinov', 'Katharine Towne', 'Rebecca Cross', 'Stacy Edwards', 'Mariah Carey', 'Sarah Silverman', 'Jennifer Esposito', 'Brooke Shields']","$21,000,000 ","$21,731,001 ",5.58 ,5.19 
tt0104299,Freejack,5.1,['Geoff Murphy'],"['Robert Sheckley', 'Steven Pressfield']","['Emilio Estevez', 'Mick Jagger', 'Rene Russo', 'Anthony Hopkins', 'Jonathan Banks', 'David Johansen', 'Amanda Plummer', 'Grand L. Bush', 'Frankie Faison', 'John Shea', 'Esai Morales', 'Wilbur Fitzgerald', 'Jerry Hall', 'Glen Trotiner', 'Jody Waddell']","$30,000,000 ","$17,129,000 ",5.29 ,5.19 
tt0094048,Straight to Hell,5.6,['Alex Cox'],"['Alex Cox', 'Dick Rude']","['Dick Rude', 'Sy Richardson', 'Courtney Love', 'Joe Strummer', 'Gloria Miralles Ruiz', 'Juan Uribe', 'Joe Cashman', 'Jose Pomedio Monedero', 'Sara Sugarman', 'Miguel Sandoval', 'Jennifer Balgobin', 'Biff Yeager', 'Shane MacGowan', 'Spider Stacy', 'Frank Murray']","$1,000,000 ","$210,200 ",4.79 ,5.19 
